Title,Summary,URL
« On ne répond pas à la souffrance en envoyant les CRS » : les propos de Darmanin font bondir la gauche,"Le ministre de l’Intérieur a estimé sur TF1 qu’« on ne répond pas à la souffrance en envoyant les CRS ». La gauche dénonce un « deux poids, deux mesures ».",https://www.huffingtonpost.fr/politique/article/colere-des-agriculteurs-gerald-darmanin-indigne-la-gauche-avec-ses-propos-sur-les-crs_228903.html
Ces pêcheurs nous expliquent pourquoi ils ont rejoint les agriculteurs dans la rue à Rennes,"Gasoil, importations, normes… Les deux professions ont des préoccupations similaires et l’ont fait savoir lors d’une manifestation devant la préfecture de Bretagne.",https://www.huffingtonpost.fr/economie/video/blocage-a-rennes-les-agriculteurs-rejoints-par-ces-marins-pecheurs-qui-partagent-un-combat-commun_228899.html
Six associations attaquent l’UE pour son autorisation du glyphosate sur les 10 prochaines années,Six associations environnementales protestent officiellement contre la décision de l’UE mi-novembre de poursuivre l’autorisation de l’herbicide controversée. Une première étape avant d’aller devant la justice européenne,https://www.huffingtonpost.fr/environnement/article/agriculture-six-associations-attaquent-l-ue-pour-son-autorisation-du-glyphosate-sur-les-10-prochaines-annees_228901.html
"Attal promet de répondre à la colère des agriculteurs, avec des annonces pour vendredi","Le Premier ministre sera vendredi 26 janvier dans le Sud-ouest, épicentre de la colère agricole, pour apporter des réponses sur le GNR et la rémunération des exploitants.",https://www.huffingtonpost.fr/politique/article/blocages-des-agriculteurs-vendredi-26-janvier-gabriel-attal-en-haute-garonne-pour-faire-des-annonces-clx1_228873.html
Karine Le Marchand compare le mouvement des agriculteurs à « une insurrection civile »,L’animatrice de « L’Amour est dans le pré » a affirmé qu’elle monterait sur les tracteurs si les agriculteurs venaient jusqu’à Paris.,https://www.huffingtonpost.fr/people/article/karine-le-marchand-compare-les-blocages-des-agriculteurs-a-une-insurrection-civile_228893.html
"Inondé de lisier par les agriculteurs, ce Leclerc près d’Agen a perdu son plafond","Menés par le syndicat agricole Coordination rurale 47, les agriculteurs ont saccagé un Leclerc près d’Agen avec des litres de lisier.",https://www.huffingtonpost.fr/france/article/colere-des-agriculteurs-a-agen-les-actions-se-durcissent-un-supermarche-perd-son-plafond-inonde-par-le-lisier_228888.html
Tous ces signes avant-coureurs de la colère agricole que le gouvernement a négligés,"Dès le début du mois de novembre, les agriculteurs français avaient commencé à distiller discrètement (mais surtout symboliquement) leur colère à travers l’Hexagone.",https://www.huffingtonpost.fr/politique/article/blocages-des-agriculteurs-les-signes-avant-coureurs-de-la-gronde-agricole-que-le-gouvernement-a-negliges_228859.html
"Pointant un combat commun, la CGT appelle ses militants à « rencontrer » les agriculteurs",La centrale de Montreuil pointe la difficulté commune aux travailleurs et aux paysans de ne plus réussir à « vivre de leur travail ».,https://www.huffingtonpost.fr/france/article/blocages-des-agriculteurs-la-cgt-appelle-ses-militants-a-faire-converger-les-revendications-salariales_228878.html
Les agriculteurs d’Ile-de-France lancent un « blocus de Paris » pour vendredi,"Les sections franciliennes de la FNSEA et des Jeunes agriculteurs veulent mettre la pression sur le gouvernement, alors que Gabriel Attal doit annoncer des mesures de simplification.",https://www.huffingtonpost.fr/politique/article/les-agriculteurs-invites-a-bloquer-de-paris-demain-a-l-appel-des-deux-syndicats_228877.html
« Risques de dérapage » : l’avertissement du renseignement sur la colère des agriculteurs,"Dans cette note datée de mercredi, les services de renseignement considèrent que « plus les jours passent, plus les risques de dérapage s’accentuent ».",https://www.huffingtonpost.fr/france/article/agriculteurs-en-colere-l-avertissement-du-renseignement-sur-des-risques-de-derapage_228872.html
"Le gazole non routier, l’un des carburants de la colère des agriculteurs","La hausse prévue de la taxation du gazole non routier, utilisé dans les tracteurs, alimente la grogne des agriculteurs.",https://www.huffingtonpost.fr/france/article/blocage-des-agriculteurs-le-gazole-non-routier-attise-la-colere-des-professionnels-mobilises-sur-les-autoroutes_228868.html
Pourquoi l’extrême droite européenne tente de capitaliser sur la colère des agriculteurs,La colère des agriculteurs contre l’Union européenne ou les normes environnementales trop strictes est utilisée par l’extrême droite à l’approche des élections européennes.,https://www.huffingtonpost.fr/international/article/blocage-des-agriculteurs-l-extreme-droite-capitalise-sur-la-colere-agricole-partout-en-europe-clx1_228783.html
Où en sont les blocages des agriculteurs en colère à la mi-journée ?,"Le mouvement des agriculteurs, endeuillé par les décès accidentels d’une éleveuse et de sa fille mardi sur un barrage routier, continue ce jeudi dans toute la France.",https://www.huffingtonpost.fr/france/article/grogne-des-agriculteurs-ou-sont-les-blocages-ce-jeudi-25-janvier-au-matin_228853.html
La grogne des agriculteurs va gagner l’Île-de-France dès ce jeudi,"Des actions sont prévues en Seine-et-Marne, dans les Yvelines ou encore dans l’Essonne.",https://www.huffingtonpost.fr/france/article/la-colere-des-agriculteurs-va-gagner-l-ile-de-france-des-ce-jeudi-plusieurs-actions-prevues_228848.html
"Aides « immédiates », allègement des contraintes... les 24 revendications des agriculteurs",La FNSEA et les Jeunes agriculteurs ont détaillé leurs demandes après une nouvelle journée d’actions partout en France.,https://www.huffingtonpost.fr/politique/article/les-agriculteurs-presentent-les-24-revendications-adressees-au-gouvernement_228846.html
La préfecture d’Agen incendiée et recouverte de lisier par des agriculteurs en colère,"Après une réunion avec le préfet et un membre de cabinet du ministre de l’Agriculture, les syndicats agricoles ont redoublé de colère.",https://www.huffingtonpost.fr/france/article/a-agen-des-agriculteurs-en-colere-incendient-la-facade-de-la-prefecture-et-l-arrosent-de-lisier_228841.html
"« De jour en jour on va avancer » : à Beauvais, ces agriculteurs déterminés à avancer vers Paris","Alors que les blocages se multiplient à travers le pays, certains exploitants envisagent une visite dans la capitale pour augmenter la pression sur le gouvernement.",https://www.huffingtonpost.fr/france/video/a-beauvais-ces-agriculteurs-en-colere-determines-a-avancer-vers-paris-avec-leurs-tracteurs_228838.html
"« Pour répondre à la colère des agriculteurs, il faut changer les règles du jeu »","« Trente ans après la réforme de la PAC de 1991-1992, les inégalités entre agriculteurs s’accroissent. Pendant qu’une minorité profite du système, la majorité ne parvient plus à vivre de son travail. »",https://www.huffingtonpost.fr/politique/article/pour-repondre-a-la-colere-des-agriculteurs-il-faut-changer-les-regles-du-jeu-tribune_228787.html
Les premières explications du conducteur après la mort de l’agricultrice et de sa fille,"Le conducteur en garde à vue reconnaît avoir contourné le dispositif qui interdisait l’accès à la N20, sans avoir eu l’intention de foncer dans les manifestants.",https://www.huffingtonpost.fr/faits-divers/article/mort-de-l-agricultrice-dans-l-ariege-les-premieres-explications-du-conducteur-en-garde-a-vue_228833.html
Comment expliquer la clémence de l’exécutif face aux dégradations des agriculteurs,"En refusant de condamner les dégradations commises en marge d’une colère soutenue par l’opinion, l’exécutif nourrit un sentiment de « deux poids deux mesures ».",https://www.huffingtonpost.fr/politique/article/colere-des-agriculteurs-comment-expliquer-la-clemence-de-l-etat-face-aux-degradations_228808.html
Les agriculteurs mettent la pression à Attal pour des annonces « concrètes » et rapides,"FNSEA, Jeunes Agriculteurs et Coordination rurale ont été reçus à Matignon en début de semaine. Mais ils maintiennent à ce stade les blocages.",https://www.huffingtonpost.fr/politique/video/en-colere-les-agriculteurs-mettent-la-pression-a-gabriel-attal-pour-des-annonces-concretes-et-rapides_228804.html
"Au lendemain de la mort d’une agricultrice, « la rage » et les blocages continuent","Démarré jeudi dernier en Occitanie par un blocage d’autoroute, le mouvement de contestation s’est depuis étendu à toute la France et se renforce encore avec le décès d’une agricultrice et sa fille mardi.",https://www.huffingtonpost.fr/france/video/les-agriculteurs-poursuivent-leurs-blocages-avec-une-rage-puisee-dans-la-mort-d-une-agricultrice-mardi_228803.html
"Les agriculteurs poursuivent leurs actions ce mercredi, voici à quoi il faut s’attendre","Blocages et opérations escargot continuent dans toute la France, en attendant des annonces du gouvernement.",https://www.huffingtonpost.fr/france/article/les-agriculteurs-poursuivent-leurs-actions-voici-a-quoi-il-faut-s-attendre-ce-mercredi_228797.html
"À Poitiers, les agriculteurs en colère installent une mini « bassine » d’eau","Cette action symbolique a été menée par les agriculteurs de la Vienne en colère, dont beaucoup ont rallié la préfecture en tracteur.",https://www.huffingtonpost.fr/environnement/article/a-poitiers-les-agriculteurs-installent-une-mini-bassine-d-eau-devant-la-permanence-de-la-deputee-lisa-belluco_228790.html
Marc Fesneau n’aurait pas dû conseiller à cette députée « d’aller sur le terrain »,"La France insoumise dénonce le « mépris » du ministre de l’Agriculture, qui semble ignorer que la députée d’Ille-et-Vilaine était… ouvrière agricole avant son élection.",https://www.huffingtonpost.fr/politique/article/mobilisation-des-agriculteurs-marc-fesneau-n-aurait-pas-du-conseiller-a-mathilde-hignet-d-aller-sur-le-terrain_228782.html
"« Les agriculteurs souffrent, que faut-il pour que nous soyons entendus ?  »","Depuis plusieurs jours, les agriculteurs font entendre leur colère en France. Antoine Thibault est éleveur laitier. Pour le HuffPost, il revient sur les difficultés de son métier face au dérèglement climatique et à la volatilité des prix.",https://www.huffingtonpost.fr/life/article/les-agriculteurs-souffrent-que-faut-il-pour-que-nous-soyons-entendus-temoignage_228723.html
"Après l’hommage à l’agricultrice, Attal tacle les « larmes de crocodile » de l’opposition","Alexandra Sonac a été percutée par un automobiliste sur un blocage routier en Ariège. En dépit d’une « émotion » partagée, l’ambiance n’en était pas moins agitée dans l’hémicycle de l’Assemblée.",https://www.huffingtonpost.fr/politique/video/apres-l-hommage-a-l-agricultrice-decedee-en-ariege-gabriel-attal-tacle-les-larmes-de-crocodile_228776.html
"Qui était Alexandra Sonac, l’agricultrice de 37 ans tuée sur un barrage routier dans l’Ariège","En pleine mobilisation des agriculteurs, un drame s’est déroulé au petit matin sur la RN20 au niveau de Pamiers, quand une voiture a fauché une famille.",https://www.huffingtonpost.fr/france/article/accident-dans-l-ariege-qui-etait-alexandra-sonac-l-agricultrice-de-37-ans-tuee-sur-un-barrage-routier_228772.html
"Macron, Attal, Le Pen... Hommage unanime des politiques après le drame en Ariège","Emmanuel Macron a estimé que la mort d’une agricultrice est « un drame qui nous bouleverse tous ». Comme lui, les leaders politiques de tout bord se sont exprimés.",https://www.huffingtonpost.fr/politique/article/agricultrice-tuee-a-pamiers-en-ariege-de-macron-a-le-pen-les-politiques-presentent-leurs-condoleances-clx1_228762.html
Ce que l’on sait de ce drame qui a tué une mère de famille sur un barrage d’agriculteurs,"L’accident a eu lieu à Pamiers, à hauteur de la départementale 119. Une jeune agricultrice est morte sur le coup. Son mari et sa fille sont gravement blessés.",https://www.huffingtonpost.fr/france/article/accident-mortel-en-ariege-sur-un-barrage-d-agriculteurs-ce-que-l-on-sait-de-ce-drame-qui-a-tue-une-femme_228757.html
Un accident sur un point de blocage d’agriculteurs en Ariège fait un mort et deux blessés,"Une femme est morte, son mari et son fils ont été blessés, a annoncé le président de la FNSEA, Arnaud Rousseau, sur RMC.",https://www.huffingtonpost.fr/france/video/ariege-en-plein-blocage-des-agriculteurs-a-pamiers-un-accident-de-voiture-fait-un-mort-et-deux-blesses_228742.html
"REPORTAGE - À Perpignan, on a suivi un blocage d’autoroute par des agriculteurs en colère","Depuis le 18 janvier, le gouvernement fait face à une fronde du monde agricole qui se renforce jour après jour, particulièrement dans le sud de la France.",https://www.huffingtonpost.fr/france/video/a-perpignan-on-a-suivi-un-blocage-d-autoroute-par-des-agriculteurs-en-colere_228736.html
"Pour montrer leur colère, les agriculteurs de Moselle s’en sont pris aux barrières de péage de l’A4",Des dizaines de membres des Jeunes Agriculteurs ont enlevé les barrières d’accès à l’autoroute A4 dans une action coup de poing.,https://www.huffingtonpost.fr/politique/video/en-moselle-des-agriculteurs-s-en-prennent-au-peage-de-l-a4-pour-montrer-leur-colere_228735.html
« Consommez français » : l’appel de Karine Le Marchand à soutenir les agriculteurs,"Sur RTL, l’animatrice de « L’Amour est dans le pré » a défendu les agriculteurs qui manifestent depuis plusieurs jours.",https://www.huffingtonpost.fr/divertissement/article/karine-le-marchand-appelle-a-soutenir-les-agriculteurs-en-consommant-francais_228734.html
"Reçus par Attal, les agriculteurs attendent des actes « concrets » et poursuivent leurs actions",La FNSEA et les Jeunes Agriculteurs assurent qu’ils continueront les blocages tant qu’il n’y aura « pas de décisions concrètes ».,https://www.huffingtonpost.fr/politique/article/recus-par-attal-les-agriculteurs-poursuivent-les-actions-en-attendant-des-decisions-concretes_228732.html
"Tant qu’il n’y a pas de dégradation, Darmanin ne demandera pas de déloger les agriculteurs","Les travailleurs du monde agricole dénoncent, à coups de blocages et de manifestations, des charges financières et des normes environnementales trop lourdes et coûteuses.",https://www.huffingtonpost.fr/politique/article/mobilisation-des-agriculteurs-darmanin-ne-demandera-pas-de-les-deloger-tant-qu-il-n-y-a-pas-de-degradation_228716.html
"En pleine crise du monde agricole, le gouvernement mise à fond sur les méga-bassines",Marc Fesneau a dit sa volonté d’accélérer les constructions de réserves d’eau en présentant un fonds de 20 millions d’euros destiné à améliorer le stockage et l’efficacité de l’irrigation.,https://www.huffingtonpost.fr/environnement/article/mega-bassines-le-gouvernement-mise-a-fond-sur-les-reserves-d-eau-en-pleine-crise-du-monde-agricole_228712.html
Tout le monde a son coupable idéal pour expliquer la colère des agriculteurs,"L’Union européenne et ses normes sont tout particulièrement dans le viseur du Rassemblement national. Les Écologistes, eux, s’en prennent au modèle agricole.",https://www.huffingtonpost.fr/politique/video/face-a-la-colere-des-agriculteurs-tout-le-monde-dans-la-sphere-politique-pense-avoir-trouve-son-coupable-ideal_228707.html
"Avant sa rencontre avec Attal, la FNSEA promet des actions toute la semaine","Arnaud Rousseau, le président de la FNSEA, a prévenu le lancement dans toute la France d’actions d’agriculteurs qui appellent le gouvernement à entendre leur « ras-le-bol » et leur « colère ».",https://www.huffingtonpost.fr/politique/article/fnsea-avant-sa-rencontre-avec-attal-le-syndicat-promet-des-actions-toute-la-semaine_228686.html
« Il faut leur foutre la paix » : comment le gouvernement tente d’apaiser les agriculteurs,"« Les agriculteurs, il faut leur foutre la paix », a déclaré la ministre déléguée à l’Égalité Femmes-Hommes Aurore Bergé.",https://www.huffingtonpost.fr/politique/article/face-aux-agriculteurs-en-colere-marc-fesneau-reporte-un-projet-de-loi-pour-ajouter-un-volet-sur-la-simplification-des-normes_228669.html
"Après leurs échanges avec le préfet, les agriculteurs maintiennent le blocage de l’A64",Cela va maintenant faire trois jours que les agriculteurs ont coupé plusieurs axes routiers près de Toulouse. Ils veulent désormais la venue de Gabriel Attal sur place.,https://www.huffingtonpost.fr/france/article/a64-apres-des-echanges-apres-le-prefet-les-agriculteurs-maintiennent-leur-blocage_228652.html
Le RN et l’exécutif se disputent la place de meilleur allié des agriculteurs en colère,Le ministre de l’Agriculture Marc Fesneau et le président du RN Jordan Bardella passent leur samedi auprès des agriculteurs. Le but : s’afficher comme le plus apte à répondre à leur colère.,https://www.huffingtonpost.fr/politique/video/face-aux-agriculteurs-en-colere-le-rn-et-l-executif-se-disputent-la-place-de-meilleur-allie-du-monde-rural_228638.html
Pourquoi des centaines d’agriculteurs bloquent les autoroutes d’Occitanie depuis mardi,"Après un coup de force mardi, les agriculteurs ont annoncé un blocus « illimité » de l’autoroute A64 qui relie Toulouse à Bayonne. Les forces de l’ordre vont déployer des drones pour surveiller le mouvement.",https://www.huffingtonpost.fr/france/article/pourquoi-les-agriculteurs-d-occitanie-veulent-bloquer-les-autoroutes-jusqu-a-la-fin-du-week-end_228589.html
"Après une année de sécheresse, il y a au moins une raison d’être optimiste pour 2024",Les pluies du mois de décembre ont permis aux nappes de continuer à se recharger. Leur niveau est bien supérieur à celui de l’an passé à la même période.,https://www.huffingtonpost.fr/environnement/article/secheresse-les-nappes-phreatiques-se-sont-largement-rechargees-grace-aux-pluies-abondantes_228493.html
"Les tracteurs bloquent Berlin, point d’orgue de la mobilisation des agriculteurs allemands","Le monde agricole allemand est en colère depuis l’annonce en décembre de la suppression de plusieurs avantages fiscaux, notamment sur le diesel.",https://www.huffingtonpost.fr/international/video/en-allemagne-les-agriculteurs-bloquent-berlin-avec-leurs-tracteurs-apres-une-semaine-de-manifestation-dans-tout-le-pays_228360.html
"En Allemagne, un raz de marée d’agriculteurs en colère déferle sur les autoroutes",La profession proteste depuis l’automne dernier contre une baisse des subventions sur le diesel.,https://www.huffingtonpost.fr/international/video/en-allemagne-un-raz-de-maree-d-agriculteurs-en-colere-deferle-sur-les-autoroutes_228013.html
Ces agriculteurs de l’Oise appellent les néo-ruraux à un meilleur « vivre-ensemble »,"Le 7 décembre, la Cour de cassation a confirmé la condamnation de Vincent Verschuere pour nuisances olfactives et sonores de son exploitation. Des centaines de personnes se sont rassemblées pour le soutenir.",https://www.huffingtonpost.fr/france/video/ces-agriculteurs-de-l-oise-appellent-les-neo-ruraux-a-un-meilleur-vivre-ensemble_227372.html
Cet éleveur définitivement condamné pour l’odeur de ses vaches,"La Cour de cassation a jugé dans son arrêt que les nuisances « excédaient, par leur nature, leur récurrence et leur intensité, les inconvénients normaux du voisinage ».",https://www.huffingtonpost.fr/justice/article/dans-l-oise-cet-eleveur-definitivement-condamne-pour-l-odeur-de-ses-vaches_226752.html
"À Narbonne, on a suivi les vignerons à bout de souffle face à l’inflation et la sécheresse","Samedi 25 novembre, des milliers de vignerons ont manifesté en Occitanie pour alerter le gouvernement sur les « fléaux exceptionnels » auxquels ils sont confrontés.",https://www.huffingtonpost.fr/france/video/a-narbonne-on-a-suivi-les-vignerons-a-bout-de-souffle-face-a-l-inflation-la-secheresse-et-le-prix-du-vin_226255.html
« Être bergère m’a appris à côtoyer la mort et à profiter de la vie » - Témoignage,"Toute l’année, Maïté parcourt le sud de l’Ardèche avec son troupeau de brebis, ses chèvres, son ânesse et ses chiens. Elle raconte les enseignements de son métier si particulier de bergère nomade.",https://www.huffingtonpost.fr/life/article/etre-bergere-m-a-appris-a-cotoyer-la-mort-et-a-profiter-de-la-vie-temoignage_225458.html
Ces « coûts cachés » de l’alimentation qui pèsent plus de 10 % du PIB de la planète,"En cause, la pauvreté dans les régions du Sud, la malbouffe dans les pays du Nord et l’impact environnemental sur l’ensemble de la planète.",https://www.huffingtonpost.fr/environnement/article/ces-couts-caches-du-systeme-alimentaire-mondial-qui-pesent-plus-de-10-du-pib-de-la-planete_225392.html
Ces agriculteurs « au bout du rouleau » après la tempête Ciaran et les événements météo à répétition,"De nombreux professionnels déplorent d’importants dégâts sur leurs exploitations, déjà fragilisées par une sécheresse record cet été.",https://www.huffingtonpost.fr/environnement/article/tempete-ciaran-domingos-ces-agriculteurs-epuises-par-les-evenements-meteo-a-repetition_225324.html
Cet agriculteur du Nord a sorti les grands moyens pour sa demande en mariage,Un agriculteur a demandé sa compagne en mariage en inscrivant la question sur un champ de deux hectares.,https://www.huffingtonpost.fr/life/video/pour-sa-demande-en-mariage-cet-agriculteur-du-nord-a-sorti-son-tracteur-et-les-grands-moyens_224820.html
"Le risque de leucémie chez l’enfant plus élevé près des vignes ? Pas si simple, selon cette étude","L’étude de l’Inserm est l’une des premières à se pencher sur les risques directement encourus par les enfants vivant près de parcelles traitées avec des pesticides, et non via une exposition de leur mère durant la grossesse.",https://www.huffingtonpost.fr/life/article/le-risque-de-leucemie-chez-l-enfant-plus-eleve-pres-des-vignes-pas-si-simple-selon-cette-nouvelle-etude_224593.html
L’abstention de la France a fait basculer le vote de l’Union européenne sur le glyphosate,"De nombreux pays européens, dont la Belgique, les Pays-Bas, et la France, ont décidé de s’abstenir de voter sur la réhomologation de cet herbicide très controversé.",https://www.huffingtonpost.fr/environnement/article/vote-sur-le-glyphosate-l-union-europeenne-ne-reconduit-pas-son-autorisation-pour-10-ans-la-france-s-abstient_224380.html
Ils volaient des pommes de terre et des oignons dans les champs pour les revendre sur Internet,Les deux hommes qui revendaient leurs larcins sur LeBonCoin et Facebook ont été retrouvés et interpellés par la gendarmerie de Calais.,https://www.huffingtonpost.fr/insolite/article/ils-volaient-des-pommes-de-terre-et-des-oignons-dans-les-champs-pour-les-revendre-sur-internet_224100.html
La vaccination des canards contre la grippe aviaire est une bonne nouvelle pour le foie gras,Une campagne de vaccination des canetons débute ce lundi en France pour se prémunir de la grippe aviaire qui sévit de manière chronique depuis 5 ans.,https://www.huffingtonpost.fr/environnement/article/grippe-aviaire-les-canards-francais-vont-etre-vaccines-et-c-est-une-bonne-nouvelle-pour-le-foie-gras-de-noel_223828.html
Comment la météo de septembre et ses records de chaleur affectent les cultures,Températures records et pluie inexistante compliquent la tâche des agriculteurs. Un spécialiste de transition agroécologique décrypte les conséquences de ces chaleurs tardives.,https://www.huffingtonpost.fr/environnement/article/comment-la-meteo-d-octobre-et-les-records-de-chaleur-en-septembre-affectent-les-cultures_223780.html
Pourquoi il était urgent que le gouvernement s’attaque au problème des haies en France,"Le nombre de haies sur le sol français ne cesse de diminuer. Elles sont pourtant un moyen triplement efficace de lutter contre le changement climatique. Pour remédier au problème, le gouvernement présente un « pacte en faveur de la haie » .",https://www.huffingtonpost.fr/environnement/video/le-nombre-de-haies-degringole-en-france-il-etait-urgent-que-le-gouvernement-s-attaque-au-probleme-clx1_217180.html
"Le nouveau plan loup veut simplifier l’usage des armes à feu, mais est-ce la solution la plus efficace ?",Le plan « 2024-2029 » devrait donner satisfaction aux éleveurs puisqu’il prévoit une simplification des protocoles des tirs destinés à abattre les loups attaquant les troupeaux.,https://www.huffingtonpost.fr/environnement/video/le-plan-loup-veut-simplifier-l-usage-des-armes-a-feu-mais-est-ce-la-solution-la-plus-efficace_223216.html
Un verger du Tarn saccagé sur fond de conflit entre un agriculteur et des militants écologistes,"Plusieurs milliers de pommiers ont été saccagés sur la commune de Lavaur, chez un agriculteur en conflit depuis 2021 avec des organisations écologistes locales.",https://www.huffingtonpost.fr/environnement/article/tarn-un-verger-saccage-sur-fond-de-conflit-entre-un-agriculteur-et-des-militants-ecologistes_220686.html
Ce que dit ce rapport crucial pour l’autorisation du glyphosate dans l’UE,Une première version du rapport rendu par l’Autorité européenne de sécurité des aliments (EFSA) ouvre la voie au renouvellement de l’autorisation de l’herbicide.,https://www.huffingtonpost.fr/environnement/article/sur-le-glyphosate-l-agence-de-l-ue-sur-la-securite-des-aliments-donne-son-feu-vert_220289.html
Pourquoi ce rapport presse l’État de mettre au point une stratégie face au manque d’eau,L’Académie des technologies recommande plusieurs mesures de sobriété pour compléter les dispositifs qui servent à préserver la quantité et la qualité de l’eau disponible en France.,https://www.huffingtonpost.fr/environnement/article/l-etat-presse-de-mettre-au-point-une-strategie-face-au-manque-d-eau-par-ce-rapport-independant_220110.html
"« Aidons nos fermes », le « Cauchemar en cuisine » des agriculteurs arrive sur M6","« Aidons nos fermes », la nouvelle émission présentée par Marie Portolano, arrive sur M6 ce mercredi 28 juin à 21h10. Elle met en lumière des agriculteurs qui choisissent de diversifier leur ferme afin de survivre.",https://www.huffingtonpost.fr/divertissement/article/aidons-nos-fermes-sur-m6-il-y-a-un-peu-de-cauchemar-en-cuisine-dans-la-nouvelle-emission-de-marie-portolano_219788.html
La loi pour sauver les écosystèmes européens en passe d’être rejetée à Bruxelles,La proposition de loi européenne pour restaurer les écosystèmes a été rejetée par la commission environnement. Un très mauvais signal pour son vote au parlement en juillet prochain.,https://www.huffingtonpost.fr/environnement/article/la-loi-pour-sauver-les-ecosystemes-europeens-en-passe-d-etre-rejetee-a-bruxelles_219812.html
"Pour les éleveurs face aux loups, l’arme à feu est-elle la solution la plus efficace ?","En attendant la publication du « plan loup » 2024-2029, les associations d’éleveurs revendiquent leur point de vue, notamment leur opposition au « tir de défense ».",https://www.huffingtonpost.fr/environnement/article/pour-les-eleveurs-face-aux-loups-l-arme-a-feu-est-elle-la-solution-la-plus-efficace_218545.html
Le ministre de l’Agriculture s’amuse à « dire du bien des pesticides » et irrite,"Le média « Vakita » a capté une scène où le ministre de l’Agriculture lance : « T’as vu, j’ai dit du bien des pesticides ! ». Il assure qu’il s’agit d’une « phrase ironique ».",https://www.huffingtonpost.fr/politique/article/marc-fesneau-s-amuse-a-dire-du-bien-des-pesticides-et-irrite_218377.html
"Moins de vaches pour le climat, ce rapport fait polémique au sein de la profession","Un rapport de la Cour des comptes demande que la France réduise ses élevages de vaches, afin de faire baisser les gaz à effet de serre émis par les bêtes.",https://www.huffingtonpost.fr/environnement/article/moins-de-vaches-pour-le-climat-ce-rapport-fait-polemique-au-sein-de-la-profession_218267.html
"Les oiseaux disparaissent en Europe, et ce n’est pas qu’à cause du changement climatique",Les populations d’oiseaux ne cessent de diminuer en Europe. Une récente étude a comparé l’impact des différents secteurs responsables de leurs disparitions.,https://www.huffingtonpost.fr/environnement/article/les-oiseaux-disparaissent-d-abord-a-cause-de-l-agriculture-intensive-selon-cette-nouvelle-etude_217748.html
"Sur les néonicotinoïdes, le Conseil d’État juge les dérogations accordées par le gouvernement « illégales »","En 2021 et 2022, le gouvernement avait autorisé l’utilisation de deux néonicotinoïdes, pour « voler au secours » des cultures de betteraves envahies de pucerons porteurs de la jaunisse.",https://www.huffingtonpost.fr/environnement/article/sur-les-neonicotinoides-les-derogations-etaient-illegales-selon-le-conseil-d-etat_217431.html
"Qui est le nouveau patron des agriculteurs, Arnaud Rousseau qui veut sortir de « l’hystérisation »",Le patron du géant des huiles Avril succède à Christiane Lambert à la tête du premier syndicat agricole de France à 49 ans.,https://www.huffingtonpost.fr/france/article/arnaud-rousseau-le-nouveau-patron-de-la-fnsea-qui-veut-sortir-de-l-hysterisation_216539.html
Ce rapport local suggère d’interdire les méga-bassines dans les Pays-de-la-Loire,"Les retenues d’eau qui puisent dans les nappes phréatiques ne règlent pas le sujet du manque de ressource en eau voire l’accentuent, selon un rapport d’un groupe local d’experts.",https://www.huffingtonpost.fr/environnement/article/dans-les-pays-de-la-loire-le-giec-suggere-d-interdire-les-mega-bassines_216450.html
Le gel quasi-général ce mardi en France n’est pas une bonne nouvelle pour les cultures,"Après une hausse des températures, les températures vont descendre. Les gelées matinales pourraient avoir des conséquences néfastes pour les cultures fruitières.",https://www.huffingtonpost.fr/france/article/le-gel-quasi-general-ce-4-avril-en-france-n-est-pas-une-bonne-nouvelle-pour-les-cultures_216113.html
"Être sobre sans « effort supplémentaire », le défi des agriculteurs pour économiser l’eau",Le ministre de l’Agriculture assure que le secteur peut être « sobre » tout en continuant à prélever autant d’eau pour l’irrigation.,https://www.huffingtonpost.fr/environnement/article/les-agriculteurs-et-la-secheresse-le-defi-d-etre-sobre-sans-effort-supplementaire_215984.html
"À Sainte-Soline, une tension encore jamais vue après un hiver de sécheresse - REPORTAGE","Samedi 25 mars, militants écologistes et agriculteurs anti-bassines ont manifesté à Sainte-Soline et Mauzé-sur-le-Mignon, cinq mois après la dernière mobilisation.",https://www.huffingtonpost.fr/environnement/video/a-sainte-soline-une-tension-encore-jamais-vue-apres-un-hiver-de-secheresse_215581.html
"À Sainte-Soline, des heurts violents entre les anti-bassines et les forces de l’ordre","Alors que des milliers de forces de l’ordre sont déployées à Sainte-Soline, de violents heurts ont eu lieu avec les manifestants à partir de la mi-journée.",https://www.huffingtonpost.fr/environnement/article/a-sainte-soline-des-forces-de-l-ordre-par-milliers-face-a-une-manif-anti-bassines-qui-s-annonce-tendue_215713.html
"Débordé, le Salon de l’agriculture ferme ses portes pour « raisons de sécurité »",Les organisateurs de l’événement parisien ont préféré jouer la carte de la sécurité face au trop grand nombre de visiteurs présents ce samedi Porte de Versailles.,https://www.huffingtonpost.fr/france/article/le-salon-de-l-agriculture-ferme-ses-portes-a-cause-d-une-trop-forte-affluence_214823.html
"Protections contre la grêle, serres... Comment le gouvernement veut relancer la production de fruits et légumes","Au Salon de l’agriculture, Marc Fesneau a annoncé une série de mesures pour réduire les importations de fruits et légumes et « reconquérir » la souveraineté alimentaire.",https://www.huffingtonpost.fr/economie/article/le-gouvernement-annonce-200-millions-d-euros-de-dotation-pour-la-filiere-des-fruits-et-legumes_214704.html
